5 digit NTD ID,4 digit NTD ID,Agency,Active,Reporter Type,UZA,UZA Name,Modes,TOS,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
80001,8001,Utah Transit Authority,Active,Full Reporter,42,Salt Lake City UT,MB,PT,0,0,0,0,0,0,0,0,0,0,40237,44005,53696,58169,59150,67876,64852,74228,67906,73030,52538
80001,8001,Utah Transit Authority,Inactive,Full Reporter,42,Salt Lake City UT,RB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80001,8001,Utah Transit Authority,Active,Full Reporter,42,Salt Lake City UT,VP,DO,0,0,841078,1070187,1344609,1659551,1624929,1327042,1346949,1417183,1446766,1387816,1404284,1423674,1333780,1264410,1174696,1068364,658990,587721,401401
80001,8001,Utah Transit Authority,Inactive,Full Reporter,42,Salt Lake City UT,VP,PT,484353,691760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60037,6037,City of San Angelo,Inactive,Full Reporter,293,San Angelo TX,DR,DO,31405,25279,35015,22844,19045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60037,6037,City of San Angelo,Inactive,Full Reporter,293,San Angelo TX,MB,DO,192172,140736,141061,158265,106430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60102,6102,Concho Valley Transit District,Active,Full Reporter,315,San Angelo TX,DR,DO,0,0,0,0,0,134269,145170,142237,140635,142788,135948,133311,81970,90505,91166,85966,89387,88140,51729,51955,35593
60102,6102,Concho Valley Transit District,Active,Full Reporter,315,San Angelo TX,MB,DO,0,0,0,0,0,183340,205752,211430,217972,238678,276307,243458,216222,217205,219019,185712,194897,211937,181162,157861,92874
60011,6011,VIA Metropolitan Transit,Active,Full Reporter,26,San Antonio TX,DR,DO,533250,522084,521784,526013,542290,547408,546744,528931,533790,537115,500237,475718,442642,471017,519950,535946,521374,504398,222110,259727,172541
60011,6011,VIA Metropolitan Transit,Active,Full Reporter,26,San Antonio TX,DR,PT,474903,469177,475938,480726,545907,533509,545577,536542,518625,522414,547623,573011,582098,588501,580979,568458,529759,522021,408293,455082,346815
60011,6011,VIA Metropolitan Transit,Active,Full Reporter,26,San Antonio TX,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15322,28580,9619,30379,7029
60011,6011,VIA Metropolitan Transit,Active,Full Reporter,26,San Antonio TX,MB,DO,37202802,36613881,37027640,39650533,42690040,41705818,45828925,41936065,42019381,44744989,45966223,43822104,41617458,37983886,37072704,36221002,37284986,42365472,26709280,23118779,13396066
60011,6011,VIA Metropolitan Transit,Inactive,Full Reporter,26,San Antonio TX,RB,DO,0,0,0,0,0,0,0,0,0,0,66556,0,0,0,0,0,0,0,0,0,0
60011,6011,VIA Metropolitan Transit,Active,Full Reporter,26,San Antonio TX,VP,PT,0,0,0,0,0,73360,131463,120282,146672,342276,427235,430019,460551,461756,490347,511946,521374,486816,318096,272116,199432
60130,6130,Alamo Area Council of Governments,Active,Full Reporter,26,San Antonio TX,DR,DO,0,0,0,0,0,0,0,0,0,0,0,40184,113491,102297,89973,110453,121671,131980,98000,119759,71787
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,15,San Diego CA,CB,PT,0,0,0,0,0,0,0,0,0,0,315311,302775,306163,295036,286638,289450,278830,284230,81363,53489,51944
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,15,San Diego CA,DR,PT,0,0,0,0,0,0,590989,435409,443727,468956,493831,521440,574652,619250,635876,617651,558661,432473,136535,130308,102366
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,15,San Diego CA,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27968,84415,23813,18605,17694
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,15,San Diego CA,LR,DO,0,0,0,0,0,0,35959745,31337495,30514609,32748836,31207082,34449067,39673654,40724267,38168880,37232998,37139874,38047192,21729697,23485720,19362823
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,15,San Diego CA,MB,DO,31461687,26795671,24708267,24797281,25310534,27218856,29041200,28114289,26475988,28267149,29092836,28335368,28141616,26406394,24892437,23583532,22464405,22763027,11159722,10783299,7860195
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,15,San Diego CA,MB,PT,0,0,0,0,0,0,21419128,21286003,21445757,22708217,23212190,22418715,24525435,27344302,25558394,24826291,24877667,24939663,12819953,12729902,8749809
90030,9030,North County Transit District,Active,Full Reporter,15,San Diego CA,CR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101946
90030,9030,North County Transit District,Active,Full Reporter,15,San Diego CA,CR,PT,1281144,1365906,1474360,1485125,1545246,1615655,1698960,1308427,1282696,1547312,1617962,1676159,1673286,1600549,1504063,1426047,1434585,1362739,314746,373675,307670
90030,9030,North County Transit District,Active,Full Reporter,15,San Diego CA,DR,PT,164864,217606,214567,195340,190474,189784,162838,117408,118496,60535,7499,12479,104169,208659,218195,198641,181127,157030,67040,66535,41757
90030,9030,North County Transit District,Inactive,Full Reporter,15,San Diego CA,DR,TX,0,0,0,0,0,0,0,0,0,63195,138975,148945,78382,0,0,0,0,0,0,0,0
90030,9030,North County Transit District,Inactive,Full Reporter,15,San Diego CA,LR,PT,0,0,0,0,0,0,1900901,2104536,2101773,2398476,0,0,0,0,0,0,0,0,0,0,0
90030,9030,North County Transit District,Inactive,Full Reporter,15,San Diego CA,MB,DO,10456545,10229382,10166121,10186905,10111348,9943673,9563660,8025887,3258598,0,0,0,0,0,0,0,0,0,0,0,0
90030,9030,North County Transit District,Active,Full Reporter,15,San Diego CA,MB,PT,0,0,0,0,0,0,0,0,4367987,7814669,8060890,8363039,8147895,7821113,7144265,6557310,6497023,6336029,3529707,3377141,2369734
90030,9030,North County Transit District,Active,Full Reporter,15,San Diego CA,YR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137116
90030,9030,North County Transit District,Active,Full Reporter,15,San Diego CA,YR,PT,0,0,0,0,0,0,0,0,0,0,2454074,1977332,2688706,2739941,2600932,2570595,2403417,2475849,1437461,1245078,659928
90054,9054,"San Diego Trolley, Inc.",Inactive,Full Reporter,15,San Diego CA,LR,DO,24842226,25379173,28772441,32132530,34380375,36835827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90095,9095,San Diego Association of Governments,Active,Full Reporter,15,San Diego CA,VP,PT,105992,145188,176308,221684,253926,286342,304186,330738,2371672,2546185,2193736,2159033,2112987,2155631,2064376,1765131,1765902,1742601,1081239,1035740,426926
90185,9185,MTS Contract Services,Inactive,Full Reporter,15,San Diego CA,DR,PT,625781,433702,504050,572593,593582,602659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90185,9185,MTS Contract Services,Inactive,Full Reporter,15,San Diego CA,MB,PT,11650440,13026524,15681843,18145737,18591351,20517260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90188,9188,County of San Diego Transit System,Inactive,Full Reporter,15,San Diego CA,DR,PT,181948,154102,140609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90188,9188,County of San Diego Transit System,Inactive,Full Reporter,15,San Diego CA,MB,PT,4495493,4545951,4459530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90189,9189,National City Transit,Inactive,Full Reporter,15,San Diego CA,MB,PT,1859803,1774614,1640291,1678816,1690470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90193,9193,Chula Vista Transit,Inactive,Full Reporter,15,San Diego CA,MB,PT,0,3241775,3099163,3186344,3288298,3385015,3546444,3563514,3157121,3262480,3236269,3159041,3128232,151831,0,0,0,0,0,0,0
90003,9003,San Francisco Bay Area Rapid Transit District,Inactive,Full Reporter,13,San Francisco CA,DR,PT,0,0,0,0,0,0,65323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90003,9003,San Francisco Bay Area Rapid Transit District,Active,Full Reporter,13,San Francisco CA,HR,DO,95161017,94914610,98630556,101491332,105980376,112444082,117171225,110422203,108275088,114325389,123367070,124747262,132175739,134987095,135238269,129361726,126414731,124453839,34124293,26247010,23627847
90003,9003,San Francisco Bay Area Rapid Transit District,Active,Full Reporter,13,San Francisco CA,MG,PT,0,0,0,0,0,0,0,0,0,0,0,0,111629,1016137,1008628,976237,931446,846471,176088,260116,228615
90003,9003,San Francisco Bay Area Rapid Transit District,Active,Full Reporter,13,San Francisco CA,YR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316134,2292115,838426,822875,259954
90009,9009,San Mateo County Transit District,Active,Full Reporter,13,San Francisco CA,DR,PT,301471,309867,314494,326566,322975,320114,331932,326443,317460,274818,254219,258415,269579,277729,261033,269360,241642,226912,118683,132847,95071
90009,9009,San Mateo County Transit District,Active,Full Reporter,13,San Francisco CA,DR,TX,0,0,0,0,0,0,0,0,0,35348,42265,50543,50925,67729,104720,100121,111285,122089,34280,15656,9419
90009,9009,San Mateo County Transit District,Active,Full Reporter,13,San Francisco CA,MB,DO,12963493,13839158,11838942,11943773,11961791,12372577,12235552,11986732,10537395,10238895,9717878,9860801,10032985,10396496,9692834,9046571,8284659,8122392,4089634,4306491,3362353
90009,9009,San Mateo County Transit District,Active,Full Reporter,13,San Francisco CA,MB,PT,3563591,3011773,2900689,2782828,2897861,3007243,3192553,3011900,3203532,3177987,3151116,3185934,3247592,3092838,2993121,2759213,2916846,2994720,1254852,1360172,861672
90014,9014,Alameda-Contra Costa Transit District,Active,Full Reporter,13,San Francisco CA,CB,DO,0,0,0,0,0,0,0,0,0,0,0,1274401,2442879,2466413,2553584,2508563,2631920,3062985,680659,142845,168401
90014,9014,Alameda-Contra Costa Transit District,Inactive,Full Reporter,13,San Francisco CA,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12079,23392,4964,0,0
90014,9014,Alameda-Contra Costa Transit District,Active,Full Reporter,13,San Francisco CA,DR,PT,0,0,0,0,0,0,0,559943,742749,754641,736981,701145,711708,729697,727084,748652,763268,734853,288432,250944,165879
90014,9014,Alameda-Contra Costa Transit District,Active,Full Reporter,13,San Francisco CA,MB,DO,69817762,70024626,61239568,64243731,66804957,66970254,68597917,65658299,57167047,55443475,56168599,54326883,53997616,52207752,50381615,49802031,49677035,50763906,26232519,20876266,12913814
90014,9014,Alameda-Contra Costa Transit District,Active,Full Reporter,13,San Francisco CA,MB,PT,242000,232812,234600,190256,0,0,0,0,0,0,147436,318938,318120,291671,267369,260531,259026,275014,130152,95938,67584
90014,9014,Alameda-Contra Costa Transit District,Active,Full Reporter,13,San Francisco CA,RB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027280,3041256,1837563
90015,9015,City and County of San Francisco,Active,Full Reporter,13,San Francisco CA,CC,DO,8822100,8301930,7744940,7531800,7586820,7321244,7540847,8325322,7181689,7684407,6522882,7103673,7213612,6191932,6059368,5986181,5994699,5524031,1317658,0,0
90015,9015,City and County of San Francisco,Active,Full Reporter,13,San Francisco CA,DR,PT,0,0,0,0,0,0,1164781,1124974,951731,512940,493902,506892,500609,481720,478917,462039,419856,402680,163971,144985,115018
90015,9015,City and County of San Francisco,Inactive,Full Reporter,13,San Francisco CA,DR,TX,0,0,0,0,0,0,0,0,0,345520,289029,269319,280442,157140,0,0,0,0,0,0,0
90015,9015,City and County of San Francisco,Active,Full Reporter,13,San Francisco CA,LR,DO,44250530,47420170,45761160,44181730,42946020,41868050,46377988,52163250,47414717,50794456,43926547,42708974,54135003,50546870,49489553,50491661,49902068,49894021,12290320,9725222,9709398
90015,9015,City and County of San Francisco,Active,Full Reporter,13,San Francisco CA,MB,DO,95794840,96685160,94677611,92267230,92707340,90614040,90991675,94778844,88936080,91266342,93001485,94900757,97336301,97452911,105947787,109277890,111469828,107750636,53137964,48662009,35159099
90015,9015,City and County of San Francisco,Active,Full Reporter,13,San Francisco CA,SR,DO,0,0,0,0,0,0,0,0,0,0,8145774,8170561,8173240,7546123,7207896,7436205,7433556,6741614,1500548,0,0
90015,9015,City and County of San Francisco,Active,Full Reporter,13,San Francisco CA,TB,DO,79351040,79711330,77292500,74876370,72727770,68360230,70181740,74448189,66095570,67153426,67743656,65432646,63434139,62362218,58928685,50726368,49273808,48945356,20657187,24176581,18150855
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Active,Full Reporter,13,San Francisco CA,DR,PT,86800,87602,92932,98054,101337,105199,115445,111640,116965,123679,127682,69966,9455,25390,39242,37814,36990,35346,13683,14253,9975
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Active,Full Reporter,13,San Francisco CA,FB,DO,1648701,1558254,1738414,1790015,1979316,2015577,1985769,1914498,1967949,2092207,2249703,2437534,2456865,2570599,2535351,2560198,2527118,2445782,466995,310840,555803
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Active,Full Reporter,13,San Francisco CA,MB,DO,8677768,8203731,7658220,7488487,7430195,7184083,7522285,6641219,6513272,6651024,6603276,6535459,4996786,3581692,3297049,3125868,3153711,3082062,1058199,814870,659305
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Inactive,Full Reporter,13,San Francisco CA,MB,PT,116236,103509,85693,67383,58785,53657,48431,50454,46810,33862,29815,0,0,0,0,0,0,0,0,0,0
90094,,Metropolitan Transportation Commission,Active,Full Reporter,13,San Francisco CA,VP,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38123,476679,280852,605396,569012
90134,9134,Peninsula Corridor Joint Powers Board,Active,Full Reporter,13,San Francisco CA,CR,PT,8978675,8104320,8746905,9867498,10510344,11375781,12766924,11996796,12213144,12324278,13643736,16127861,17363220,17586479,18494881,17013131,18607211,17621286,4724627,2394206,2056519
90134,9134,Peninsula Corridor Joint Powers Board,Inactive,Full Reporter,13,San Francisco CA,MB,PT,0,0,1102280,1102566,1224790,1362792,1592266,1462854,1390253,1679841,1429591,911778,886535,762809,660423,602692,547786,523401,109607,0,0
90150,9150,City of Alameda Ferry Services,Inactive,Full Reporter,12,San Francisco CA,FB,PT,563311,563311,0,0,0,577386,574474,560637,529604,461824,0,0,0,0,0,0,0,0,0,0,0
90159,9159,Western Contra Costa Transit Authority,Active,Full Reporter,13,San Francisco CA,CB,PT,0,0,0,0,0,0,0,0,0,0,188466,218964,231378,233944,257293,278370,308513,356039,129395,96088,81145
90159,9159,Western Contra Costa Transit Authority,Inactive,Full Reporter,13,San Francisco CA,DR,DO,0,0,0,25202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90159,9159,Western Contra Costa Transit Authority,Active,Full Reporter,13,San Francisco CA,DR,PT,64581,49482,44388,0,46237,42174,42235,40489,39979,41165,42723,44059,43319,42334,44033,41963,37289,35274,15943,16310,11134
90159,9159,Western Contra Costa Transit Authority,Active,Full Reporter,13,San Francisco CA,MB,PT,1264687,1127994,1140931,595311,1240514,1340040,1444092,1250501,1187865,1232977,1063223,1092555,1073506,1052416,985995,910079,848977,813155,357693,307493,236337
90161,9161,City of Union City,Active,Reduced Reporter,13,San Francisco CA,DR,PT,0,12872,0,0,17684,16732,17973,17389,17611,19317,0,0,0,0,0,0,0,0,0,0,0
90161,9161,City of Union City,Active,Reduced Reporter,13,San Francisco CA,MB,PT,0,322712,0,0,411059,434187,450118,443465,463949,488065,0,0,0,0,0,0,0,0,0,0,0
90170,9170,ATC / Vancom,Inactive,Full Reporter,12,San Francisco CA,DR,PT,651049,679676,709567,493155,587946,606949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90186,9186,San Francisco Paratransit,Inactive,Full Reporter,12,San Francisco CA,DR,PT,1321066,1334030,1295284,1252828,1181610,1156921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,13,San Francisco CA,FB,PT,0,0,0,0,0,0,0,0,0,0,1129503,1769988,1937735,2309317,2542969,2738090,2923506,3218614,693987,756449,961598
90234,9234,Marin County Transit District,Active,Full Reporter,13,San Francisco CA,DR,PT,0,0,0,0,0,0,0,0,0,0,0,64000,133872,118625,95846,94989,102332,111367,44365,42594,29843
90234,9234,Marin County Transit District,Active,Full Reporter,13,San Francisco CA,MB,PT,0,0,0,0,0,0,0,0,0,0,0,324758,2000784,3176622,2996276,2915745,3010355,3006166,1538057,1805021,1433216
90013,9013,Santa Clara Valley Transportation Authority,Active,Full Reporter,29,San Jose CA,DR,PT,1060450,980258,914311,934562,1008961,1047857,1071235,1012855,856556,799233,756741,732271,718701,704959,520521,412130,398969,452849,204028,225339,165962
90013,9013,Santa Clara Valley Transportation Authority,Inactive,Full Reporter,29,San Jose CA,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50893,130193,124739,82935,20329,0,0
90013,9013,Santa Clara Valley Transportation Authority,Active,Full Reporter,29,San Jose CA,LR,DO,6890633,5466561,6156263,7179118,9803190,10302688,10797985,10127339,9746920,10219464,10483460,10864913,11366605,11028467,9926937,8659796,8535960,8350771,3175194,1802099,1799628
90013,9013,Santa Clara Valley Transportation Authority,Active,Full Reporter,29,San Jose CA,MB,DO,42795263,35618019,31576942,30412040,31132868,32276689,34496325,32991014,31233963,31880307,32192258,32463191,32353011,33266905,30411566,28424293,27585447,26928611,12441420,12280531,9482520
90013,9013,Santa Clara Valley Transportation Authority,Active,Full Reporter,29,San Jose CA,MB,PT,675497,516431,474767,608171,613442,559800,285890,228330,240081,271310,308533,360581,409200,422872,422590,406505,442161,438864,101514,40712,40457
40070,4070,Puerto Rico Ports Authority,Active,Building Reporter,21,San Juan PR,FB,DO,41508,41508,42188,42405,42405,42405,42405,15352,0,0,0,0,0,0,0,0,0,0,0,0,0
40086,4086,Metropolitan Bus Authority,Active,Full Reporter,21,San Juan PR,DR,DO,129205,139469,136539,129358,122751,117932,118762,114363,113621,99763,110319,116455,108593,84230,78023,73332,91775,91811,35581,44135,25242
40086,4086,Metropolitan Bus Authority,Active,Full Reporter,21,San Juan PR,MB,DO,30517755,30064923,29514379,26859086,19912479,15793334,18092817,12990180,10349939,9487205,9789773,8637877,6785233,5559217,3249599,3230785,3226957,3047862,743419,1321644,740480
40094,4094,Alternativa de Transporte Integrado -ATI,Active,Full Reporter,21,San Juan PR,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,123,196,108
40094,4094,Alternativa de Transporte Integrado -ATI,Active,Full Reporter,21,San Juan PR,HR,PT,0,0,0,0,0,8215270,9304331,9371896,9613450,10769989,11023723,10993112,10088183,8505389,7897414,4835070,5193328,5234509,1137544,1649951,1314638
40094,4094,Alternativa de Transporte Integrado -ATI,Active,Full Reporter,21,San Juan PR,MB,PT,0,0,3136458,2929475,2602497,2235310,2076631,1857708,1462681,1040544,1644808,1647574,1663893,1342364,796040,891838,1486885,1480625,379088,730282,501837
40105,4105,Puerto Rico Highway and Transportation Authority ¢‚¬ Pƒúblico,Active,Full Reporter,21,San Juan PR,PB,PT,31500505,29434406,29194990,38106345,31697831,29463573,29616996,34843371,39525574,34914259,29908541,27439025,26963157,23446356,20638439,15047010,14624605,13020498,5126612,5071981,2490952
40125,4125,Municipality of Carolina,Active,Reduced Reporter,21,San Juan PR,DR,DO,0,0,0,0,0,0,0,0,79,146,0,0,0,0,0,0,0,0,0,0,0
40125,4125,Municipality of Carolina,Active,Reduced Reporter,21,San Juan PR,MB,DO,0,0,0,0,0,0,0,0,841826,752017,0,0,0,0,0,0,0,0,0,0,0
40175,4175,Puerto Rico Maritime Transport Authority,Active,Full Reporter,21,San Juan PR,FB,DO,0,0,0,0,0,0,0,2029106,1782849,1915453,2004143,2117039,1830551,1800598,901622,598698,1331884,1557130,464362,189862,0
40175,4175,Puerto Rico Maritime Transport Authority ,Active,Full Reporter,21,San Juan PR,FB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294796,275160,123244,0
90156,9156,City of San Luis Obispo,Active,Full Reporter,447,San Luis Obispo CA,MB,PT,506437,660443,705806,938952,955287,863509,919198,909974,1032122,1079402,1120676,1133704,1126000,1150373,1160282,1032915,979085,978885,375454,302946,222083
90206,9206,San Luis Obispo Regional Transit Authority,Inactive,Full Reporter,447,San Luis Obispo CA,CB,DO,0,0,0,0,0,0,0,0,0,0,8724,8749,7946,1287,0,0,0,0,0,0,0
90206,9206,San Luis Obispo Regional Transit Authority,Active,Full Reporter,447,San Luis Obispo CA,DR,DO,0,0,0,0,0,0,0,0,32458,40008,47082,54498,59668,59944,58232,56188,57460,56969,26069,28722,18753
90206,9206,San Luis Obispo Regional Transit Authority,Inactive,Full Reporter,447,San Luis Obispo CA,DR,PT,0,0,0,0,0,29475,30852,30322,0,0,0,0,0,0,0,0,0,0,0,0,0
90206,9206,San Luis Obispo Regional Transit Authority,Active,Full Reporter,447,San Luis Obispo CA,MB,DO,0,0,0,0,0,0,0,0,553301,750031,958671,1006157,1081435,1065651,1054251,1092087,1046080,1016877,527493,571655,369029
90206,9206,San Luis Obispo Regional Transit Authority,Inactive,Full Reporter,447,San Luis Obispo CA,MB,PT,0,0,0,0,0,411669,535811,515799,0,0,0,0,0,0,0,0,0,0,0,0,0
60269,,Texas State University,Active,Full Reporter,479,San Marcos TX,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457675,2576852,2856704,2919539,1038226,1537757,845436
90020,9020,Santa Barbara Metropolitan Transit District,Inactive,Full Reporter,184,Santa Barbara CA,CB,DO,0,0,0,0,0,0,0,0,0,0,25591,45833,44347,18541,0,0,0,0,0,0,0
90020,9020,Santa Barbara Metropolitan Transit District,Inactive,Full Reporter,184,Santa Barbara CA,DR,PT,0,0,22527,30887,42162,46268,51706,45857,45775,49530,52679,25901,0,0,0,0,0,0,0,0,0
90020,9020,Santa Barbara Metropolitan Transit District,Active,Full Reporter,184,Santa Barbara CA,MB,DO,5231370,7108440,7000399,7269014,7483165,7791890,8412661,8106725,7668518,7856486,7876676,7654002,7524791,7171437,6567908,6344354,6378979,6503350,3081042,3183095,2450259
90020,9020,Santa Barbara Metropolitan Transit District,Inactive,Full Reporter,184,Santa Barbara CA,MB,PT,0,0,0,0,52024,58704,97359,51887,0,0,0,0,0,0,0,0,0,0,0,0,0
90171,9171,City of Santa Clarita,Active,Full Reporter,146,Santa Clarita CA,CB,PT,0,0,0,0,0,0,0,0,0,0,270315,539160,537680,496364,469877,444955,435131,423155,188305,154788,106198
90171,9171,City of Santa Clarita,Active,Full Reporter,146,Santa Clarita CA,DR,PT,76200,85910,81377,82729,71413,69172,47232,93017,110108,116384,119283,111424,110591,99852,99235,102770,109912,124320,57167,67070,42891
90171,9171,City of Santa Clarita,Active,Full Reporter,146,Santa Clarita CA,MB,PT,2960964,3152378,3487578,3543162,3727396,3452863,3976581,4010439,3792068,3506381,3302785,2935808,2868460,2692559,2446345,2245578,2186746,2070242,1310638,1511010,949128
90006,9006,Santa Cruz Metropolitan Transit District,Active,Full Reporter,204,Santa Cruz CA,CB,DO,0,0,0,0,0,0,0,0,0,0,342985,362461,373057,361839,323105,289836,288737,282656,80124,79475,62944
90006,9006,Santa Cruz Metropolitan Transit District,Active,Full Reporter,204,Santa Cruz CA,DR,DO,0,0,14304,86396,83904,86899,90145,94772,90527,83798,80916,82077,93872,86962,75191,73227,71932,75357,41333,51694,37271
90006,9006,Santa Cruz Metropolitan Transit District,Inactive,Full Reporter,204,Santa Cruz CA,DR,PT,111387,98670,73714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90006,9006,Santa Cruz Metropolitan Transit District,Inactive,Full Reporter,204,Santa Cruz CA,DR,TX,0,0,0,0,0,0,0,0,4089,11519,8533,11002,5327,6575,3642,892,0,0,0,0,0
90006,9006,Santa Cruz Metropolitan Transit District,Active,Full Reporter,204,Santa Cruz CA,MB,DO,6196305,6059529,5723819,4733688,5576778,5671753,5882101,5845033,5664635,5591821,4916034,5135603,5219947,5264085,5032286,4719205,4739993,4797178,1554263,1633576,1478078
60077,6077,City of Santa Fe,Active,Full Reporter,326,Santa Fe NM,DR,DO,0,0,0,0,0,32592,40824,41390,37114,43396,41611,44803,43311,40479,38487,42297,34183,18502,10070,25528,13898
60077,6077,City of Santa Fe,Inactive,Full Reporter,326,Santa Fe NM,DR,PT,81882,91192,80580,65193,45950,13969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,6077,City of Santa Fe,Active,Full Reporter,326,Santa Fe NM,MB,DO,507824,556578,532938,571592,612059,654949,735487,824733,893022,970864,1036495,1074024,1089918,1063596,987327,947389,903469,409622,145352,304108,149969
60077,6077,City of Santa Fe,Inactive,Full Reporter,326,Santa Fe NM,VP,PT,0,0,5480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90087,9087,City of Santa Maria,Active,Full Reporter,246,Santa Maria CA,DR,PT,12985,26975,25354,24188,20528,22844,21884,24167,25827,27187,30775,32606,32598,31460,30534,26636,24372,23154,15188,14442,9603
90087,9087,City of Santa Maria,Active,Full Reporter,246,Santa Maria CA,MB,PT,320038,660406,704627,891990,923023,1141791,1048401,1098888,1281206,1173892,1102542,892179,882760,868511,754578,687548,677153,669241,292485,309218,198891
90017,9017,City of Santa Rosa,Active,Full Reporter,123,Santa Rosa CA,DR,PT,41850,21077,0,0,46624,47166,48502,46891,41101,47771,49889,47805,44721,47503,43618,41301,37715,36035,19299,21945,14032
90017,9017,City of Santa Rosa,Active,Full Reporter,123,Santa Rosa CA,MB,DO,2547860,2404150,0,0,2665236,2670478,2861599,2533893,2867222,2978391,2894198,2533402,2243751,2123896,2049791,1880190,1806567,1808832,932681,892603,620580
90017,9017,City of Santa Rosa,Active,Full Reporter,123,Santa Rosa CA,MB,PT,0,0,0,0,0,0,0,0,4726,5525,6196,8564,8879,8597,7287,6782,10262,6091,3980,4484,2751
90089,9089,County of Sonoma ,Active,Full Reporter,123,Santa Rosa CA,DR,PT,24022,30909,33295,34914,36693,39652,39853,37249,33779,38370,40814,41360,47686,50486,54387,58585,60302,59633,28078,28606,20760
90089,9089,County of Sonoma ,Inactive,Full Reporter,123,Santa Rosa CA,MB,DO,0,0,0,0,0,0,0,10494,17482,24468,24803,24339,15518,8374,0,0,0,0,0,0,0
90089,9089,County of Sonoma ,Active,Full Reporter,123,Santa Rosa CA,MB,PT,1423968,1328438,1278848,1280199,1351215,1384927,1435154,1294191,1289897,1337874,1343782,1324102,1241014,1190213,1117352,971217,922582,893975,441325,393545,297626
90299,,Sonoma-Marin Area Rail Transit District,Active,Full Reporter,123,Santa Rosa CA,CR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289506,717021,717913,247989,223981,242806
40026,4026,Manatee County Board of County Commissioners,Active,Full Reporter,64,Sarasota-Bradenton FL,DR,DO,91626,89933,92430,75297,99823,98569,97138,88970,84979,82879,81797,85952,92875,103874,98658,100409,97296,98753,56307,65696,37240
40026,4026,Manatee County Board of County Commissioners,Inactive,Full Reporter,64,Sarasota-Bradenton FL,DR,PT,28745,30846,34513,20060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40026,4026,Manatee County Board of County Commissioners,Active,Full Reporter,64,Sarasota-Bradenton FL,MB,DO,1014991,1110448,1268131,989152,1363775,1289804,1448259,1391944,375123,1634456,1768839,1795656,1809855,1744416,1611587,1451064,1379348,1494890,1118564,1139716,766257
40026,4026,Manatee County Board of County Commissioners,Inactive,Full Reporter,64,Sarasota-Bradenton FL,VP,DO,1903,1672,1179,614,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
